lag,response
38,1.615e-10
39,-8.148e-11
40,1.385e-10
41,-1.155e-10
42,4.901e-11
43,-1.211e-10
44,-1.019e-10
45,-1.232e-10
46,-3.398e-11
47,-1.518e-10
48,-4.919e-11
49,2.84e-11
50,-3.566e-11
51,-4.753e-11
52,-6.534e-11
53,-3.484e-11
54,-7.468e-11
55,-5.607e-11
56,-4.598e-11
57,-9.665e-11
58,-4.154e-11
59,-6.161e-11
60,-6.447e-11
61,-1.488e-10
62,-3.855e-11
63,-4.314e-11
64,-4.562e-11
65,-6.356e-11
66,-1.091e-10
67,-4.481e-11
68,-4.318e-11
69,-5.811e-11
0,-5.163e-06
1,-6.246e-07
2,-1.578e-07
3,-1.202e-07
4,-6.673e-08
5,-4.375e-08
6,-2.908e-08
7,-8.853e-09
8,-1.15e-08
9,-7.872e-09
10,-3.682e-09
11,-2.315e-09
12,1.862e-09
13,-1.289e-09
14,-2.188e-10
15,-8.746e-10
16,-4.248e-10
17,-2.682e-11
18,4.195e-10
19,4.801e-10
20,-1.378e-09
21,-1.663e-10
22,-2.683e-10
23,5.323e-10
24,-5.396e-10
25,-1.102e-09
26,-1.105e-09
27,3.969e-10
28,4.927e-10
29,-1.149e-10
30,6.059e-10
31,-8.673e-11
32,3.294e-10
33,4.694e-10
34,5.063e-10
35,1.494e-11
36,1.022e-10
37,-6.988e-11
38,4.635e-11
39,7.023e-11
40,-2.429e-11
41,1.954e-11
42,-7.396e-11
43,-1.35e-10
44,-1.603e-10
45,-2.763e-10
46,-1.465e-11
47,-7.155e-12
48,-1.42e-10
49,-4.51e-11
50,-4.885e-11
51,-5.088e-11
52,-6.041e-11
53,-6.319e-11
54,-1.141e-11
55,1.005e-10
56,-5.957e-10
57,1.025e-10
58,-6.691e-10
59,-4.802e-11
60,2.692e-11
61,-4.185e-10
62,-8.689e-12
63,-6.162e-11
64,-9.171e-11
65,-1.031e-10
66,-6.954e-11
67,-5.146e-11
68,-7.113e-11
69,-8.564e-11
0,8.788e-08
1,1.327e-07
2,7.86e-08
3,7.172e-08
4,5.316e-08
5,3.855e-08
6,2.796e-08
7,2.07e-08
8,1.377e-08
9,9.95e-09
10,6.917e-09
11,6.272e-09
12,6.021e-09
13,3.647e-09
14,2.036e-09
15,1.399e-09
16,7.546e-10
17,2.003e-09
18,1.661e-09
19,9.262e-10
20,3.187e-10
21,4.687e-10
22,3.008e-09
23,1.535e-09
24,-2.777e-11
25,-4.389e-10
26,-5.273e-10
27,7.984e-10
28,4.347e-10
29,3.828e-10
30,3.591e-10
31,3.576e-10
32,3.061e-10
33,2.952e-10
34,2.794e-10
35,1.937e-10
36,1.428e-10
37,1.159e-10
38,1.054e-10
39,1.007e-10
40,9.02e-11
41,8.01e-11
42,8.691e-11
43,7.701e-11
44,6.689e-11
45,6.806e-11
46,7.17e-11
47,5.691e-11
48,4.622e-11
49,4.888e-11
50,5.002e-11
51,4.859e-11
52,4.64e-11
53,2.115e-11
54,1.807e-11
55,2.336e-11
56,1.247e-11
57,2.792e-11
58,6.494e-11
59,3.423e-11
60,3.039e-11
61,3.345e-11
62,3.545e-11
63,3.092e-11
64,2.535e-11
65,2.639e-11
66,2.565e-11
67,3.014e-11
68,2.826e-11
69,2.66e-11
0,2.162e-07
1,3.233e-07
2,1.187e-07
3,1.065e-07
4,7.883e-08
5,5.494e-08
6,3.843e-08
7,2.666e-08
8,1.712e-08
9,1.239e-08
10,8.666e-09
11,8.052e-09
12,7.516e-09
13,4.728e-09
14,2.915e-09
15,2.127e-09
16,1.353e-09
17,2.474e-09
18,2.124e-09
19,1.178e-09
20,4.564e-10
21,7.614e-10
22,2.339e-09
23,1.212e-09
24,1.826e-10
25,-1.038e-10
26,-2.087e-10
27,1.017e-09
28,5.979e-10
29,7.328e-10
30,6.056e-10
31,5.64e-10
32,4.74e-10
33,4.271e-10
34,3.737e-10
35,3.009e-10
36,2.42e-10
37,2.036e-10
38,1.841e-10
39,1.612e-10
40,1.512e-10
41,1.38e-10
42,1.229e-10
43,1.116e-10
44,1.001e-10
45,1.058e-10
46,1.129e-10
47,8.744e-11
48,7.68e-11
49,8.72e-11
50,7.899e-11
51,7.28e-11
52,6.685e-11
53,1.064e-11
54,3.089e-11
55,2.09e-11
56,1.036e-11
57,3.592e-11
58,7.148e-11
59,4.452e-11
60,4.687e-11
61,5.826e-11
62,4.512e-11
63,4.05e-11
64,3.885e-11
65,2.427e-11
66,2.798e-11
67,3.382e-11
68,3.513e-11
69,3.066e-11
0,-6.524e-06
1,-6.702e-07
2,-3.733e-07
3,-3.97e-07
4,-2.096e-07
5,-1.91e-07
6,-1.4e-07
7,-1.156e-07
8,-1.583e-08
9,-8.745e-08
10,3.742e-08
11,-5.751e-08
12,1.605e-08
13,-4.759e-08
14,2.21e-08
15,-3.847e-08
16,3.808e-08
17,2.068e-08
18,-2.546e-08
19,2.221e-08
20,4.489e-08
21,2.746e-08
22,-2.014e-08
23,2.437e-08
24,-1.964e-08
25,2.881e-08
26,2.629e-08
27,-5.076e-08
28,-3.966e-08
29,-6.523e-08
30,-1.31e-07
31,-2.359e-08
32,-3.82e-08
33,-4.078e-08
34,-5.661e-08
35,7.554e-08
36,-2.389e-08
37,2.561e-08
38,9.355e-08
39,2.19e-08
40,5.281e-08
41,4.206e-08
42,1.355e-08
43,-5.749e-08
44,1.351e-07
45,1.13e-07
46,1.101e-07
47,1.14e-07
48,1.467e-09
49,8.278e-08
50,5.377e-08
51,8.452e-08
52,-1.928e-08
53,3.512e-09
54,7.487e-09
55,-6.76e-09
56,-2.605e-09
57,9.185e-10
58,-2.018e-08
59,-1.69e-08
60,2.208e-08
61,-1.509e-08
62,-1.297e-08
63,-1.191e-08
64,-1.332e-08
65,2.235e-08
66,8.871e-09
67,4.581e-09
68,1.661e-09
0,-5.901e-07
1,-4.089e-07
2,-2.271e-07
3,-2.609e-07
4,-1.75e-07
5,-1.229e-07
6,-8.708e-08
7,-6.848e-08
8,-4.577e-08
9,-3.771e-08
10,-1.642e-08
11,-1.433e-08
12,-7.814e-09
13,-1.098e-08
14,-5.416e-09
15,-8.098e-09
16,1.659e-09
17,4.113e-09
18,1.496e-09
19,4.733e-09
20,9.942e-09
21,3.314e-09
22,-2.411e-10
23,2.826e-09
24,-1.044e-09
25,3.046e-09
26,4.078e-09
27,-1.704e-10
28,7.795e-10
29,-9.449e-08
30,-7.068e-08
31,-4.652e-08
32,-4.282e-08
33,-4.223e-08
34,-4.377e-08
35,5.607e-08
36,2.894e-08
37,2.759e-08
38,2.59e-08
39,1.153e-08
40,1.294e-08
41,1.144e-08
42,7.855e-09
43,-5.82e-09
44,1.142e-07
45,9.509e-08
46,5.91e-08
47,4.247e-08
48,3.462e-08
49,2.328e-08
50,1.14e-08
51,1.974e-09
52,9.418e-09
53,5.851e-09
54,6.265e-09
55,-6.655e-09
56,6.084e-09
57,-2.243e-08
58,9.11e-10
59,7.894e-10
60,-1.751e-08
61,2.863e-09
62,6.417e-10
63,9.222e-10
64,7.798e-10
65,-1.338e-08
66,-3.432e-09
67,-2.108e-09
68,-7.154e-09
0,-9.854e-07
1,-4.958e-07
2,-2.937e-07
3,-3.073e-07
4,-1.824e-07
5,-1.404e-07
6,-9.715e-08
7,-7.713e-08
8,-3.138e-08
9,-4.917e-08
10,2.74e-09
11,-2.602e-08
12,-1.755e-10
13,-2.171e-08
14,3.508e-09
15,-1.682e-08
16,1.322e-08
17,8.457e-09
18,-6.899e-09
19,1.007e-08
20,1.927e-08
21,9.827e-09
22,-6.387e-09
23,9.224e-09
24,-5.599e-09
25,1.101e-08
26,9.423e-09
27,-2.063e-08
28,-1.384e-08
29,-5.254e-08
30,-8.289e-08
31,-2.074e-08
32,-2.749e-08
33,-3.455e-08
34,-4.464e-08
35,7.626e-08
36,9.721e-09
37,1.33e-08
38,4.612e-08
39,1.106e-08
40,2.437e-08
41,1.826e-08
42,8.079e-09
43,-2.071e-08
44,9.698e-08
45,8.027e-08
46,7.14e-08
47,6.891e-08
48,1.042e-08
49,4.879e-08
50,3.091e-08
51,4.37e-08
52,-7.094e-09
53,2.623e-09
54,4.935e-09
55,-1.86e-09
56,-5.518e-10
57,3.643e-10
58,-1.052e-08
59,-9.387e-09
60,8.919e-09
61,-7.578e-09
62,-6.876e-09
63,-5.967e-09
64,-6.96e-09
65,8.914e-09
66,4.061e-09
67,1.829e-09
68,6.752e-10
0,7.216e-09
1,3.195e-08
2,2.471e-08
3,-2.348e-08
4,-3.826e-08
5,-4.875e-08
6,-5.85e-08
7,-6.406e-08
8,-6.562e-08
9,-6.432e-08
10,-5.933e-08
11,-5.369e-08
12,-5.164e-08
13,-4.924e-08
14,-4.698e-08
15,-4.397e-08
16,-3.795e-08
17,-3.106e-08
18,-2.73e-08
19,-2.37e-08
20,-2.08e-08
21,-2.029e-08
22,-1.868e-08
23,-1.641e-08
24,-1.489e-08
25,-1.353e-08
26,-1.575e-08
27,-1.496e-08
28,-1.411e-08
29,-2.515e-08
30,-3.075e-08
31,-3.432e-08
32,-3.96e-08
33,-5.425e-08
34,-6.379e-08
35,3.635e-08
36,2.851e-08
37,2.8e-08
38,2.758e-08
39,2.784e-08
40,2.65e-08
41,2.217e-08
42,2.005e-08
43,1.824e-08
44,2.029e-08
45,2.711e-08
46,2.923e-08
47,3.198e-08
48,3.302e-08
49,3.252e-08
50,3.046e-08
51,2.665e-08
52,2.401e-08
53,2.11e-08
54,2.035e-08
55,1.933e-08
56,1.226e-08
57,-6.577e-09
58,-7.799e-09
59,-7.936e-09
60,-7.619e-09
61,-7.354e-09
62,-7.057e-09
63,-6.652e-09
64,-6.627e-09
65,-6.635e-09
66,-5.083e-09
67,-5.0e-09
68,-4.72e-09
0,1.134e-07
1,1.354e-07
2,3.248e-08
3,-6.365e-08
4,-6.465e-08
5,-5.236e-08
6,-4.182e-08
7,-3.232e-08
8,-2.376e-08
9,-1.725e-08
10,-7.678e-09
11,-1.401e-09
12,-2.431e-09
13,-3.136e-09
14,-2.828e-09
15,-2.676e-09
16,2.128e-09
17,4.591e-09
18,4.498e-09
19,4.395e-09
20,4.737e-09
21,4.076e-09
22,2.516e-09
23,1.977e-09
24,2.214e-09
25,1.871e-09
26,-2.411e-10
27,1.755e-09
28,3.201e-09
29,-1.171e-07
30,-7.379e-08
31,-4.473e-08
32,-2.987e-08
33,-2.225e-08
34,-2.796e-08
35,2.102e-08
36,2.88e-08
37,1.773e-08
38,1.316e-08
39,7.585e-09
40,7.256e-09
41,6.072e-09
42,4.093e-09
43,-8.705e-10
44,8.95e-08
45,8.317e-08
46,5.27e-08
47,3.79e-08
48,2.721e-08
49,1.772e-08
50,9.439e-09
51,2.007e-09
52,3.416e-09
53,1.327e-09
54,2.024e-09
55,1.789e-09
56,-3.867e-10
57,-3.27e-09
58,-2.208e-09
59,-2.708e-09
60,-2.539e-09
61,-2.294e-09
62,-1.612e-09
63,-2.045e-09
64,-1.904e-09
65,-2.006e-09
66,1.128e-10
67,5.195e-11
68,-1.306e-09
0,1.731e-07
1,1.048e-07
2,1.029e-07
3,6.756e-09
4,5.683e-09
5,5.12e-09
6,8.468e-10
7,-1.697e-09
8,-1.916e-09
9,-4.798e-10
10,4.849e-09
11,7.857e-09
12,4.463e-09
13,2.124e-09
14,5.404e-10
15,2.649e-10
16,4.215e-09
17,8.232e-09
18,7.887e-09
19,7.751e-09
20,7.328e-09
21,2.192e-09
22,2.808e-09
23,4.117e-09
24,4.174e-09
25,4.08e-09
26,-1.076e-09
27,-3.122e-10
28,9.97e-10
29,-4.004e-08
30,-3.876e-08
31,-2.949e-08
32,-2.743e-08
33,-3.118e-08
34,-3.061e-08
35,4.917e-08
36,3.858e-08
37,3.005e-08
38,2.198e-08
39,1.634e-08
40,1.227e-08
41,9.482e-09
42,6.686e-09
43,3.244e-09
44,4.028e-08
45,4.163e-08
46,2.985e-08
47,2.318e-08
48,1.795e-08
49,1.301e-08
50,6.704e-09
51,6.119e-11
52,-3.715e-11
53,2.015e-10
54,3.572e-10
55,7.196e-10
56,1.549e-09
57,5.803e-09
58,4.442e-09
59,2.505e-09
60,8.606e-10
61,1.522e-10
62,-3.884e-10
63,-6.589e-10
64,-9.159e-10
65,-9.409e-10
66,1.496e-10
67,1.072e-11
68,2.71e-10
0,-6.605e-07
1,-4.129e-07
2,-2.396e-07
3,-2.646e-07
4,-1.784e-07
5,-1.26e-07
6,-9.206e-08
7,-7.08e-08
8,-4.514e-08
9,-3.964e-08
10,-1.454e-08
11,-1.503e-08
12,-6.585e-09
13,-1.187e-08
14,-4.388e-09
15,-9.1e-09
16,2.933e-09
17,4.154e-09
18,8.887e-11
19,4.68e-09
20,1.182e-08
21,3.243e-09
22,-1.349e-09
23,3.023e-09
24,-2.504e-09
25,3.46e-09
26,5.497e-09
27,-2.271e-09
28,-1.049e-09
29,-9.885e-08
30,-6.935e-08
31,-4.903e-08
32,-4.407e-08
33,-4.47e-08
34,-4.283e-08
35,5.674e-08
36,2.707e-08
37,2.946e-08
38,2.946e-08
39,1.205e-08
40,1.461e-08
41,1.263e-08
42,8.975e-09
43,-7.382e-09
44,1.11e-07
45,9.297e-08
46,5.145e-08
47,4.121e-08
48,3.759e-08
49,2.146e-08
50,9.624e-09
51,-1.924e-09
52,1.276e-08
53,6.768e-09
54,7.142e-09
55,-8.747e-09
56,7.976e-09
57,-2.802e-08
58,6.507e-09
59,2.135e-09
60,-2.157e-08
61,5.404e-09
62,2.287e-09
63,2.519e-09
64,2.267e-09
65,-1.727e-08
66,-5.106e-09
67,-3.213e-09
68,-7.635e-09
0,-5.227e-06
1,-7.312e-07
2,-3.6e-07
3,-3.668e-07
4,-2.32e-07
5,-1.695e-07
6,-1.128e-07
7,-8.953e-08
8,-5.621e-08
9,-5.057e-08
10,-1.701e-08
11,-1.723e-08
12,-1.055e-08
13,-1.516e-08
14,-5.991e-09
15,-1.13e-08
16,4.169e-09
17,-3.772e-09
18,-1.689e-09
19,1.975e-09
20,1.391e-08
21,-6.563e-09
22,-4.999e-09
23,-2.412e-09
24,-2.008e-09
25,5.894e-10
26,4.874e-09
27,-7.438e-09
28,-4.935e-09
29,-3.555e-08
30,-1.542e-07
31,-8.99e-09
32,-2.452e-08
33,-3.08e-08
34,-6.105e-08
35,1.007e-07
36,2.488e-09
37,-3.265e-08
38,5.251e-08
39,-1.135e-08
40,1.99e-08
41,6.38e-09
42,2.995e-09
43,-1.109e-08
44,1.297e-07
45,1.084e-07
46,9.839e-08
47,1.144e-07
48,1.704e-09
49,8.493e-08
50,5.356e-08
51,8.481e-08
52,-1.033e-08
53,2.574e-09
54,8.545e-09
55,-8.118e-09
56,-9.97e-10
57,-5.464e-09
58,-1.124e-08
59,-9.445e-09
60,7.801e-09
61,-7.344e-09
62,-7.409e-09
63,-6.473e-09
64,-7.393e-09
65,7.457e-09
66,3.851e-09
67,1.534e-09
68,-5.875e-10
0,6.955e-08
1,6.529e-08
2,6.206e-08
3,-8.909e-09
4,-3.35e-09
5,1.351e-09
6,1.847e-09
7,-2.223e-10
8,-2.632e-10
9,7.204e-10
10,3.925e-09
11,6.058e-09
12,2.912e-09
13,1.151e-09
14,4.513e-11
15,1.038e-10
16,3.174e-09
17,5.446e-09
18,4.892e-09
19,4.663e-09
20,4.484e-09
21,1.089e-09
22,1.521e-09
23,3.061e-09
24,3.014e-09
25,2.951e-09
26,-1.564e-09
27,-2.442e-09
28,-1.186e-10
29,-2.834e-08
30,-2.247e-08
31,-1.561e-08
32,-1.316e-08
33,-2.132e-08
34,-2.147e-08
35,5.954e-08
36,3.37e-08
37,2.028e-08
38,1.497e-08
39,1.128e-08
40,8.342e-09
41,5.381e-09
42,4.105e-09
43,1.92e-09
44,2.776e-08
45,2.228e-08
46,1.432e-08
47,1.158e-08
48,8.892e-09
49,6.231e-09
50,2.568e-09
51,-1.331e-09
52,1.099e-10
53,-4.855e-11
54,-9.377e-10
55,-3.188e-10
56,1.963e-09
57,5.995e-09
58,1.989e-09
59,1.42e-09
60,5.081e-10
61,2.274e-10
62,-2.53e-10
63,-1.426e-10
64,-4.285e-10
65,-4.328e-10
66,9.303e-11
67,-1.345e-11
68,2.826e-10
0,1.862e-07
1,5.064e-08
2,7.859e-08
3,-1.292e-08
4,-3.862e-10
5,1.826e-09
6,-1.181e-09
7,-3.688e-09
8,-2.895e-09
9,-1.053e-09
10,3.943e-09
11,5.731e-09
12,2.579e-09
13,9.023e-10
14,-7.67e-11
15,-5.246e-11
16,3.231e-09
17,6.673e-09
18,6.026e-09
19,5.866e-09
20,5.391e-09
21,1.834e-09
22,2.112e-09
23,3.078e-09
24,2.983e-09
25,2.839e-09
26,-1.418e-09
27,1.266e-10
28,1.627e-09
29,-3.947e-08
30,-3.181e-08
31,-2.255e-08
32,-2.134e-08
33,-1.919e-08
34,-2.138e-08
35,4.137e-08
36,2.632e-08
37,2.046e-08
38,1.371e-08
39,9.754e-09
40,7.337e-09
41,6.259e-09
42,4.467e-09
43,1.003e-09
44,4.744e-08
45,4.097e-08
46,2.506e-08
47,1.899e-08
48,1.396e-08
49,9.786e-09
50,4.24e-09
51,-1.529e-09
52,-5.735e-10
53,-4.042e-11
54,-6.004e-10
55,8.093e-11
56,1.737e-09
57,5.777e-09
58,1.7e-09
59,1.033e-09
60,-6.764e-10
61,-3.144e-10
62,-5.146e-10
63,-8.948e-10
64,-8.065e-10
65,-8.208e-10
66,-2.513e-10
67,3.301e-11
68,-1.906e-10
0,-6.744e-06
1,-9.815e-07
2,-6.498e-07
3,-3.365e-07
4,-2.276e-07
5,-2.375e-07
6,-1.017e-07
7,2.323e-08
8,-3.975e-08
9,8.106e-08
10,-1.052e-08
11,5.44e-08
12,-7.424e-09
13,6.597e-08
14,-2.764e-09
15,6.247e-08
16,-3.917e-08
17,-7.02e-08
18,-2.875e-08
19,6.881e-08
20,-2.638e-08
21,-6.494e-08
22,-1.827e-08
23,-6.991e-08
24,-1.746e-08
25,5.324e-08
26,-2.536e-08
27,-9.367e-08
28,-1.079e-07
29,-1.283e-07
30,-5.774e-08
31,-8.075e-08
32,-6.18e-08
33,-3.867e-08
34,-3.818e-08
35,-2.454e-08
36,-1.152e-08
37,-1.901e-08
38,-9.143e-09
39,-1.292e-08
40,-4.234e-09
41,-1.385e-08
42,-1.477e-08
43,-2.196e-08
44,-1.317e-08
45,-1.881e-08
46,-1.981e-09
47,-3.367e-09
48,2.292e-11
49,-3.813e-10
50,4.757e-09
51,1.943e-09
52,6.229e-09
53,1.238e-08
54,-2.566e-08
55,1.238e-08
56,-6.336e-08
57,-2.066e-08
58,-2.612e-08
59,7.865e-08
60,-2.862e-08
61,-1.997e-08
62,-1.629e-08
63,-1.851e-08
64,4.58e-08
65,2.096e-08
66,8.908e-09
67,5.909e-09
0,-9.106e-07
1,-4.543e-07
2,-4.069e-07
3,-2.507e-07
4,-1.602e-07
5,-1.133e-07
6,-8.792e-08
7,-5.974e-08
8,-5.076e-08
9,-3.258e-08
10,-3.198e-08
11,-1.963e-08
12,-2.077e-08
13,-1.211e-08
14,-1.371e-08
15,-6.583e-09
16,-7.372e-10
17,-6.115e-09
18,-2.704e-09
19,-1.4e-09
20,1.784e-09
21,-3.331e-09
22,-4.346e-10
23,-5.04e-09
24,-1.16e-09
25,2.939e-10
26,-1.282e-08
27,-2.074e-08
28,-1.158e-07
29,-8.272e-08
30,-6.99e-08
31,-6.423e-08
32,-4.297e-08
33,-3.78e-08
34,-2.679e-08
35,-2.345e-08
36,-1.899e-08
37,-1.228e-08
38,-1.455e-08
39,-7.164e-09
40,-8.406e-09
41,-4.814e-09
42,-6.03e-09
43,-5.459e-09
44,-6.445e-09
45,-3.266e-09
46,-5.569e-09
47,-1.567e-09
48,-2.528e-09
49,-1.037e-09
50,6.549e-10
51,4.427e-09
52,2.668e-09
53,4.316e-09
54,-4.223e-09
55,7.283e-10
56,-1.526e-08
57,-1.227e-09
58,9.526e-09
59,-9.272e-09
60,7.137e-09
61,5.603e-09
62,5.93e-09
63,6.879e-09
64,-1.611e-08
65,-9.808e-10
66,-8.156e-10
67,-7.632e-09
0,-1.147e-06
1,-5.931e-07
2,-4.663e-07
3,-2.719e-07
4,-1.734e-07
5,-1.579e-07
6,-7.675e-08
7,-1.569e-08
8,-2.868e-08
9,2.137e-08
10,-5.268e-09
11,1.69e-08
12,-2.99e-09
13,2.46e-08
14,2.388e-10
15,2.383e-08
16,-2.525e-08
17,-3.283e-08
18,-1.97e-08
19,2.834e-08
20,-1.904e-08
21,-3.021e-08
22,-1.475e-08
23,-3.279e-08
24,-1.455e-08
25,2.249e-08
26,-5.829e-09
27,-4.297e-08
28,-7.674e-08
29,-8.601e-08
30,-4.24e-08
31,-5.511e-08
32,-4.237e-08
33,-2.978e-08
34,-2.704e-08
35,-1.939e-08
36,-1.169e-08
37,-1.309e-08
38,-8.148e-09
39,-8.799e-09
40,-4.494e-09
41,-7.835e-09
42,-9.088e-09
43,-1.281e-08
44,-8.794e-09
45,-1.103e-08
46,-3.068e-09
47,-2.599e-09
48,-7.566e-10
49,-3.263e-10
50,2.794e-09
51,1.288e-09
52,3.394e-09
53,6.441e-09
54,-1.212e-08
55,5.936e-09
56,-3.188e-08
57,-1.527e-08
58,-1.393e-08
59,3.356e-08
60,-1.405e-08
61,-1.026e-08
62,-6.798e-09
63,-8.396e-09
64,1.992e-08
65,1.081e-08
66,4.525e-09
67,3.268e-09
0,1.24e-08
1,2.834e-08
2,-2.358e-08
3,-3.554e-08
4,-4.406e-08
5,-5.75e-08
6,-6.558e-08
7,-6.882e-08
8,-6.962e-08
9,-6.74e-08
10,-6.389e-08
11,-6.175e-08
12,-5.932e-08
13,-5.654e-08
14,-5.364e-08
15,-4.923e-08
16,-4.488e-08
17,-4.231e-08
18,-3.997e-08
19,-3.739e-08
20,-3.361e-08
21,-3.195e-08
22,-3.061e-08
23,-2.926e-08
24,-2.781e-08
25,-2.609e-08
26,-2.452e-08
27,-2.357e-08
28,-3.534e-08
29,-4.249e-08
30,-4.821e-08
31,-6.345e-08
32,-6.066e-08
33,-6.08e-08
34,-5.968e-08
35,-5.736e-08
36,-5.395e-08
37,-5.051e-08
38,-4.705e-08
39,-4.408e-08
40,-4.333e-08
41,-4.007e-08
42,-3.719e-08
43,-3.483e-08
44,-3.302e-08
45,-3.167e-08
46,-2.994e-08
47,-2.823e-08
48,-2.654e-08
49,-2.477e-08
50,-2.267e-08
51,-2.095e-08
52,-1.994e-08
53,-1.791e-08
54,-1.717e-08
55,-2.427e-08
56,-5.078e-08
57,-4.932e-08
58,-4.723e-08
59,-4.313e-08
60,-3.982e-08
61,-3.696e-08
62,-3.401e-08
63,-3.213e-08
64,-3.172e-08
65,-2.806e-08
66,-2.793e-08
67,-2.61e-08
0,6.982e-09
1,-1.025e-09
2,-9.139e-08
3,-8.296e-08
4,-5.866e-08
5,-4.797e-08
6,-3.838e-08
7,-2.92e-08
8,-2.313e-08
9,-1.656e-08
10,-1.108e-08
11,-9.544e-09
12,-8.554e-09
13,-7.373e-09
14,-6.361e-09
15,-3.672e-09
16,-1.722e-09
17,-1.776e-09
18,-1.792e-09
19,-1.353e-09
20,-1.913e-09
21,-6.452e-10
22,-7.646e-10
23,-8.158e-10
24,-1.023e-09
25,-6.926e-10
26,-6.907e-09
27,-8.58e-09
28,-1.33e-07
29,-9.04e-08
30,-6.165e-08
31,-3.545e-08
32,-3.144e-08
33,-2.571e-08
34,-2.086e-08
35,-1.644e-08
36,-1.418e-08
37,-1.065e-08
38,-9.416e-09
39,-6.986e-09
40,-5.342e-09
41,-5.139e-09
42,-4.83e-09
43,-5.364e-09
44,-5.839e-09
45,-5.118e-09
46,-3.548e-09
47,-2.611e-09
48,-1.259e-09
49,1.137e-10
50,1.812e-09
51,9.008e-10
52,7.174e-10
53,1.264e-09
54,9.807e-10
55,-1.027e-09
56,-5.481e-09
57,-3.287e-09
58,-1.749e-09
59,-3.503e-09
60,-5.692e-10
61,-2.066e-09
62,1.803e-09
63,-1.16e-10
64,4.869e-10
65,3.721e-09
66,1.79e-09
67,-7.082e-10
0,-3.122e-08
1,9.569e-08
2,7.224e-09
3,2.028e-08
4,2.54e-08
5,1.501e-08
6,7.709e-09
7,3.776e-09
8,6.691e-10
9,1.304e-09
10,2.3e-09
11,7.628e-11
12,-1.51e-09
13,-2.282e-09
14,-2.637e-09
15,-8.226e-10
16,7.356e-10
17,2.892e-11
18,-4.852e-10
19,-1.471e-10
20,2.671e-09
21,1.351e-09
22,-3.963e-10
23,-1.317e-09
24,-1.582e-09
25,-6.791e-10
26,-5.287e-09
27,-3.425e-09
28,-4.56e-08
29,-4.747e-08
30,-3.947e-08
31,-4.748e-08
32,-3.071e-08
33,-2.305e-08
34,-1.791e-08
35,-1.402e-08
36,-1.058e-08
37,-8.476e-09
38,-6.623e-09
39,-5.216e-09
40,-4.251e-09
41,-3.488e-09
42,-3.24e-09
43,-3.299e-09
44,-3.7e-09
45,-3.452e-09
46,-2.091e-09
47,-1.754e-09
48,-1.127e-09
49,1.829e-10
50,1.938e-09
51,2.03e-09
52,1.212e-09
53,3.694e-10
54,8.259e-11
55,1.711e-09
56,7.719e-09
57,8.186e-09
58,4.483e-09
59,3.472e-09
60,1.854e-09
61,1.173e-09
62,1.044e-09
63,7.747e-10
64,9.664e-10
65,2.403e-09
66,1.318e-09
67,1.22e-09
0,-9.688e-07
1,-4.789e-07
2,-4.228e-07
3,-2.627e-07
4,-1.694e-07
5,-1.146e-07
6,-9.367e-08
7,-6.323e-08
8,-5.669e-08
9,-3.524e-08
10,-3.83e-08
11,-2.201e-08
12,-2.522e-08
13,-1.417e-08
14,-1.716e-08
15,-7.828e-09
16,3.43e-09
17,-5.258e-09
18,4.112e-11
19,-2.366e-09
20,5.999e-09
21,-1.976e-09
22,2.471e-09
23,-4.064e-09
24,1.531e-09
25,-3.279e-10
26,-1.519e-08
27,-2.609e-08
28,-1.231e-07
29,-7.932e-08
30,-7.56e-08
31,-6.387e-08
32,-4.075e-08
33,-3.935e-08
34,-2.659e-08
35,-2.43e-08
36,-2.032e-08
37,-1.172e-08
38,-1.575e-08
39,-6.79e-09
40,-9.273e-09
41,-4.802e-09
42,-6.054e-09
43,-5.362e-09
44,-6.428e-09
45,-3.155e-09
46,-5.335e-09
47,-1.338e-09
48,-2.846e-09
49,-1.336e-09
50,1.604e-10
51,4.986e-09
52,3.064e-09
53,4.77e-09
54,-5.181e-09
55,1.432e-09
56,-1.742e-08
57,8.382e-09
58,1.2e-08
59,-1.647e-08
60,1.13e-08
61,8.14e-09
62,8.954e-09
63,9.73e-09
64,-2.338e-08
65,-3.403e-09
66,-1.945e-09
67,-8.2e-09
0,-5.45e-06
1,-1.004e-06
2,-6.099e-07
3,-3.497e-07
4,-2.025e-07
5,-2.16e-07
6,-6.841e-08
7,-6.851e-09
8,7.882e-09
9,3.432e-08
10,3.637e-08
11,3.207e-08
12,3.101e-08
13,4.359e-08
14,3.072e-08
15,3.011e-08
16,-6.553e-08
17,-4.672e-08
18,-5.121e-08
19,3.741e-08
20,-5.814e-08
21,-4.598e-08
22,-4.599e-08
23,-5.043e-08
24,-4.74e-08
25,3.078e-08
26,1.757e-08
27,-6.749e-08
28,-8.175e-08
29,-1.463e-07
30,-4.626e-08
31,-6.855e-08
32,-5.22e-08
33,-4.241e-08
34,-3.427e-08
35,-2.774e-08
36,-1.703e-08
37,-1.413e-08
38,-1.292e-08
39,-9.594e-09
40,-5.683e-09
41,-1.245e-08
42,-1.454e-08
43,-2.072e-08
44,-1.261e-08
45,-1.669e-08
46,-4.066e-09
47,-1.924e-09
48,-1.545e-09
49,-1.909e-09
50,2.313e-09
51,3.43e-09
52,5.663e-09
53,1.258e-08
54,-2.646e-08
55,1.102e-08
