well_id,control_point_id,pumping_period,effect_period,response
10,1,9,18,7.333e-08
10,1,9,20,9.18e-08
10,1,10,10,-7.185e-07
10,1,10,11,-3.225e-07
10,1,10,12,-1.69e-07
10,1,10,13,-2.617e-07
10,1,10,14,-1.764e-07
10,1,10,15,-1.358e-07
10,1,10,16,-8.746e-08
10,1,10,17,-7.703e-08
10,1,11,11,-8.308e-07
10,1,11,12,-4.115e-07
10,1,11,13,-3.75e-07
10,1,11,14,-2.317e-07
10,1,11,15,-1.822e-07
10,1,11,16,-1.421e-07
10,1,11,17,-1.388e-07
10,1,11,20,6.508e-08
10,1,12,12,-7.87e-07
10,1,12,13,-4.653e-07
10,1,12,14,-3.609e-07
10,1,12,15,-2.754e-07
10,1,12,16,-1.907e-07
10,1,12,17,-1.459e-07
10,1,12,18,-6.685e-08
10,1,12,19,-9.91e-08
10,1,12,21,-7.146e-08
10,1,13,13,-8.907e-07
10,1,13,14,-5.27e-07
10,1,13,15,-4.161e-07
10,1,13,16,-3.358e-07
10,1,13,17,-1.876e-07
10,1,13,18,-6.72e-08
10,1,13,19,-8.916e-08
10,1,14,14,-8.67e-07
10,1,14,15,-5.423e-07
10,1,14,16,-3.246e-07
10,1,14,17,-2.068e-07
10,1,14,20,6.963e-08
10,1,15,15,-8.778e-07
10,1,15,16,-6.38e-07
10,1,15,17,-3.686e-07
10,1,15,18,-2.237e-07
10,1,15,19,-1.449e-07
10,1,15,20,-8.488e-08
10,1,16,16,-1.054e-06
10,1,16,17,-6.977e-07
10,1,16,18,-4.306e-07
10,1,16,19,-2.826e-07
10,1,16,20,-1.926e-07
10,1,16,21,-1.372e-07
10,1,17,17,-1.045e-06
10,1,17,18,-5.628e-07
10,1,17,19,-3.708e-07
10,1,17,20,-1.927e-07
10,1,17,21,-1.848e-07
10,1,18,18,-8.403e-07
10,1,18,19,-4.828e-07
10,1,18,20,-2.229e-07
10,1,18,21,-1.999e-07
10,1,19,19,-8.379e-07
10,1,19,20,-2.69e-07
10,1,19,21,-1.579e-07
10,1,20,20,-6.824e-07
10,1,20,21,-2.285e-07
11,1,1,1,-9.509e-07
11,1,1,2,-6.616e-07
11,1,1,3,-4.544e-07
11,1,1,4,-2.679e-07
11,1,1,5,-2.125e-07
11,1,1,6,-1.834e-07
11,1,1,7,-1.655e-07
11,1,1,8,-1.046e-07
11,1,1,9,1.132e-07
11,1,1,10,1.117e-07
11,1,1,12,7.085e-08
11,1,1,18,5.145e-08
11,1,1,20,5.603e-08
11,1,2,2,-1.04e-06
11,1,2,3,-7.866e-07
11,1,2,4,-4.851e-07
11,1,2,5,-3.483e-07
11,1,2,6,-2.733e-07
11,1,2,7,-2.242e-07
11,1,2,8,-2.184e-07
11,1,2,9,-1.89e-07
11,1,2,10,-1.069e-07
11,1,2,11,-9.659e-08
11,1,2,12,-7.3e-08
11,1,2,13,-1.489e-07
11,1,2,14,-7.205e-08
11,1,2,15,-8.767e-08
11,1,2,16,-1.131e-07
11,1,2,17,-1.217e-07
11,1,2,20,7.112e-08
11,1,3,3,-1.051e-06
11,1,3,4,-7.371e-07
11,1,3,5,-5.154e-07
11,1,3,6,-3.578e-07
11,1,3,7,-2.675e-07
11,1,3,8,-3.141e-07
11,1,3,9,-2.25e-07
11,1,3,10,-1.458e-07
11,1,3,11,-1.367e-07
11,1,3,13,-1.887e-07
11,1,3,14,-1.163e-07
11,1,3,15,-1.11e-07
11,1,3,16,-1.057e-07
11,1,3,17,-1.12e-07
11,1,3,20,6.614e-08
11,1,4,4,-1.024e-06
11,1,4,5,-9.574e-07
11,1,4,6,-6.463e-07
11,1,4,7,-5.006e-07
11,1,4,8,-3.36e-07
11,1,4,9,-8.292e-08
11,1,4,11,-8.882e-08
11,1,4,16,-6.297e-08
11,1,4,18,1.058e-07
11,1,4,20,8.311e-08
11,1,5,5,-1.201e-06
11,1,5,6,-8.715e-07
11,1,5,7,-4.811e-07
11,1,5,8,-4.194e-07
11,1,5,9,-4.016e-07
11,1,5,10,-2.122e-07
11,1,5,11,-1.695e-07
11,1,5,12,-1.248e-07
11,1,5,13,-1.296e-07
11,1,5,14,-6.868e-08
11,1,5,15,-8.242e-08
11,1,5,16,-7.898e-08
11,1,5,17,-5.209e-08
11,1,5,18,1.069e-07
11,1,5,19,9.341e-08
11,1,5,20,8.368e-08
11,1,5,21,5.967e-08
11,1,6,6,-9.942e-07
11,1,6,7,-5.962e-07
11,1,6,8,-4.036e-07
11,1,6,9,-2.023e-07
11,1,6,10,-1.15e-07
11,1,6,11,-8.137e-08
11,1,6,12,-6.869e-08
11,1,6,13,-5.47e-08
11,1,7,7,-9.535e-07
11,1,7,8,-5.811e-07
11,1,7,9,-2.239e-07
11,1,7,10,-1.439e-07
11,1,7,11,-1.051e-07
11,1,7,12,-6.431e-08
11,1,7,13,-5.065e-08
11,1,8,8,-9.338e-07
11,1,8,9,-3.902e-07
11,1,8,10,-3.787e-07
11,1,8,11,-2.672e-07
11,1,8,12,-1.678e-07
11,1,8,13,-1.178e-07
11,1,8,14,-7.961e-08
11,1,8,15,-5.492e-08
11,1,8,16,-1.822e-07
11,1,8,17,-8.437e-08
11,1,8,19,-6.125e-08
11,1,9,9,-6.868e-07
11,1,9,10,-1.726e-07
11,1,9,11,-7.295e-08
11,1,9,13,-9.604e-08
11,1,9,14,-6.896e-08
11,1,9,16,-6.887e-08
11,1,10,10,-7.019e-07
11,1,10,11,-3.139e-07
11,1,10,12,-1.644e-07
11,1,10,13,-2.588e-07
11,1,10,14,-1.759e-07
11,1,10,15,-1.352e-07
11,1,10,16,-8.702e-08
11,1,10,17,-7.669e-08
11,1,11,11,-8.139e-07
11,1,11,12,-4.07e-07
11,1,11,13,-3.728e-07
11,1,11,14,-2.311e-07
11,1,11,15,-1.869e-07
11,1,11,16,-1.297e-07
11,1,11,17,-1.431e-07
11,1,11,20,5.251e-08
11,1,12,12,-7.702e-07
11,1,12,13,-4.576e-07
11,1,12,14,-3.548e-07
11,1,12,15,-2.691e-07
11,1,12,16,-1.94e-07
11,1,12,17,-1.857e-07
11,1,13,13,-8.748e-07
11,1,13,14,-5.196e-07
11,1,13,15,-4.108e-07
11,1,13,16,-3.336e-07
11,1,13,17,-1.847e-07
11,1,13,18,-6.538e-08
11,1,13,19,-8.695e-08
11,1,14,14,-8.507e-07
11,1,14,15,-5.345e-07
11,1,14,16,-3.194e-07
11,1,14,17,-2.045e-07
11,1,14,18,-1.303e-07
11,1,14,19,-1.021e-07
11,1,14,20,-5.424e-08
11,1,15,15,-8.625e-07
11,1,15,16,-6.29e-07
11,1,15,17,-3.677e-07
11,1,15,18,-1.054e-07
11,1,15,19,-8.969e-08
11,1,15,21,-6.19e-08
11,1,16,16,-1.036e-06
11,1,16,17,-6.918e-07
11,1,16,18,-4.285e-07
11,1,16,19,-2.843e-07
11,1,16,20,-1.956e-07
11,1,16,21,-1.405e-07
11,1,17,17,-1.027e-06
11,1,17,18,-5.553e-07
11,1,17,19,-3.675e-07
11,1,17,20,-1.885e-07
11,1,17,21,-1.818e-07
11,1,18,18,-8.237e-07
11,1,18,19,-4.758e-07
11,1,18,20,-2.166e-07
11,1,18,21,-1.958e-07
11,1,19,19,-8.217e-07
11,1,19,20,-2.615e-07
11,1,19,21,-1.532e-07
11,1,20,20,-6.657e-07
11,1,20,21,-2.201e-07
12,1,1,1,-9.35e-07
12,1,1,2,-6.55e-07
12,1,1,3,-4.512e-07
12,1,1,4,-2.653e-07
12,1,1,5,-2.112e-07
12,1,1,6,-1.815e-07
12,1,1,7,-1.636e-07
12,1,1,8,-1.029e-07
12,1,1,9,1.132e-07
12,1,1,10,1.122e-07
12,1,1,12,7.439e-08
12,1,1,18,5.208e-08
12,1,1,20,5.66e-08
12,1,2,2,-1.024e-06
12,1,2,3,-7.8e-07
12,1,2,4,-4.804e-07
12,1,2,5,-3.481e-07
12,1,2,6,-2.74e-07
12,1,2,7,-2.278e-07
12,1,2,8,-1.518e-07
12,1,2,9,-1.349e-07
12,1,2,13,-8.359e-08
12,1,2,16,-7.761e-08
12,1,2,18,1.077e-07
12,1,2,19,6.103e-08
12,1,2,20,1.012e-07
12,1,3,3,-1.036e-06
12,1,3,4,-7.294e-07
12,1,3,5,-5.132e-07
12,1,3,6,-3.593e-07
12,1,3,7,-2.837e-07
12,1,3,8,-2.531e-07
12,1,3,9,-2.156e-07
12,1,3,10,-1.293e-07
12,1,3,11,-1.162e-07
12,1,3,12,-6.322e-08
12,1,3,13,-1.413e-07
12,1,3,14,-7.225e-08
12,1,3,15,-7.726e-08
12,1,3,16,-8.463e-08
12,1,3,17,-9.408e-08
12,1,3,20,8.02e-08
12,1,4,4,-1.008e-06
12,1,4,5,-9.504e-07
12,1,4,6,-6.428e-07
12,1,4,7,-4.987e-07
12,1,4,8,-3.347e-07
12,1,4,9,-8.037e-08
12,1,4,11,-8.618e-08
12,1,4,16,-6.242e-08
12,1,4,18,1.056e-07
12,1,4,20,8.273e-08
12,1,5,5,-1.185e-06
12,1,5,6,-8.574e-07
12,1,5,7,-4.777e-07
12,1,5,8,-4.305e-07
12,1,5,9,-4.202e-07
12,1,5,10,-2.288e-07
12,1,5,11,-1.644e-07
12,1,5,12,-1.364e-07
12,1,5,13,-1.41e-07
12,1,5,14,-7.778e-08
12,1,5,15,-9.396e-08
12,1,5,16,-6.982e-08
12,1,5,17,-7.044e-08
12,1,5,19,-6.558e-08
12,1,5,21,-5.33e-08
12,1,6,6,-9.779e-07
12,1,6,7,-5.869e-07
12,1,6,8,-4.232e-07
12,1,6,9,-7.464e-08
12,1,6,10,5.748e-08
12,1,6,16,-6.074e-08
12,1,6,18,7.338e-08
12,1,6,20,8.465e-08
12,1,7,7,-9.341e-07
12,1,7,8,-5.746e-07
12,1,7,9,-2.176e-07
12,1,7,10,-1.392e-07
12,1,7,11,-1.038e-07
12,1,7,12,-5.937e-08
12,1,7,18,1.424e-07
12,1,7,19,8.075e-08
12,1,7,20,1.341e-07
12,1,8,8,-9.17e-07
12,1,8,9,-3.836e-07
12,1,8,10,-3.726e-07
12,1,8,11,-2.666e-07
12,1,8,12,-1.66e-07
12,1,8,13,-1.171e-07
12,1,8,14,-7.888e-08
12,1,8,15,-5.474e-08
12,1,8,16,-6.847e-08
12,1,8,17,-1.462e-07
12,1,9,9,-6.673e-07
12,1,9,10,-1.585e-07
12,1,9,11,-6.638e-08
12,1,9,19,1.372e-07
12,1,9,20,1.425e-07
12,1,9,21,1.071e-07
12,1,10,10,-6.849e-07
12,1,10,11,-3.054e-07
12,1,10,12,-1.599e-07
12,1,10,13,-2.554e-07
12,1,10,14,-1.749e-07
12,1,10,15,-1.341e-07
12,1,10,16,-8.641e-08
12,1,10,17,-7.592e-08
12,1,11,11,-7.967e-07
12,1,11,12,-4.025e-07
12,1,11,13,-3.65e-07
12,1,11,14,-2.249e-07
12,1,11,15,-1.841e-07
12,1,11,16,-1.298e-07
12,1,11,17,-1.413e-07
12,1,12,12,-7.532e-07
12,1,12,13,-4.501e-07
12,1,12,14,-3.477e-07
12,1,12,15,-2.618e-07
12,1,12,16,-2.025e-07
12,1,12,17,-1.954e-07
12,1,13,13,-8.587e-07
12,1,13,14,-5.125e-07
12,1,13,15,-4.054e-07
12,1,13,16,-3.315e-07
12,1,13,17,-1.821e-07
12,1,13,18,-6.36e-08
12,1,13,19,-8.505e-08
12,1,14,14,-8.342e-07
12,1,14,15,-5.268e-07
12,1,14,16,-3.142e-07
12,1,14,17,-2.018e-07
12,1,14,18,-1.307e-07
12,1,14,19,-1.023e-07
12,1,14,20,-5.799e-08
12,1,15,15,-8.469e-07
12,1,15,16,-6.202e-07
12,1,15,17,-3.664e-07
12,1,15,18,-1.002e-07
12,1,15,19,-8.305e-08
12,1,15,21,-5.906e-08
12,1,16,16,-1.018e-06
12,1,16,17,-6.859e-07
12,1,16,18,-4.257e-07
12,1,16,19,-2.852e-07
12,1,16,20,-1.973e-07
12,1,16,21,-1.432e-07
12,1,17,17,-9.299e-07
12,1,17,18,-5.583e-07
12,1,17,19,-3.463e-07
12,1,17,20,-2.432e-07
12,1,17,21,-1.746e-07
12,1,18,18,-8.071e-07
12,1,18,19,-4.252e-07
12,1,18,20,-2.309e-07
12,1,18,21,-1.595e-07
12,1,19,19,-8.053e-07
12,1,19,20,-2.541e-07
12,1,19,21,-1.48e-07
12,1,20,20,-6.488e-07
12,1,20,21,-2.117e-07
13,1,1,1,-9.713e-07
13,1,1,2,-6.698e-07
13,1,1,3,-4.564e-07
13,1,1,4,-2.694e-07
13,1,1,5,-2.121e-07
13,1,1,6,-1.835e-07
13,1,1,7,-1.653e-07
13,1,1,8,-1.053e-07
13,1,1,9,1.137e-07
13,1,1,10,1.14e-07
13,1,1,12,6.968e-08
13,1,1,18,5.358e-08
13,1,1,20,5.79e-08
13,1,1,21,5.04e-08
13,1,2,2,-1.059e-06
13,1,2,3,-7.936e-07
13,1,2,4,-4.878e-07
13,1,2,5,-3.471e-07
13,1,2,6,-2.714e-07
13,1,2,7,-2.17e-07
13,1,2,8,-2.368e-07
13,1,2,9,-2.067e-07
13,1,2,10,-1.437e-07
13,1,2,11,-9.376e-08
13,1,2,12,-8.08e-08
13,1,2,13,-1.498e-07
13,1,2,14,-7.157e-08
13,1,2,15,-8.772e-08
13,1,2,16,-1.29e-07
13,1,2,20,7.648e-08
13,1,3,3,-1.069e-06
13,1,3,4,-7.477e-07
13,1,3,5,-5.158e-07
13,1,3,6,-3.539e-07
13,1,3,7,-2.717e-07
13,1,3,8,-1.62e-07
13,1,3,18,1.182e-07
13,1,3,19,5.654e-08
13,1,3,20,9.073e-08
13,1,4,4,-1.043e-06
13,1,4,5,-9.655e-07
13,1,4,6,-6.475e-07
13,1,4,7,-5.004e-07
13,1,4,8,-3.358e-07
13,1,4,9,-8.351e-08
13,1,4,10,-5.174e-08
13,1,4,11,-9.044e-08
13,1,4,16,-6.236e-08
13,1,4,18,1.073e-07
13,1,4,20,8.557e-08
13,1,5,5,-1.219e-06
13,1,5,6,-8.916e-07
13,1,5,7,-4.866e-07
13,1,5,8,-3.911e-07
13,1,5,9,-5.397e-08
13,1,5,16,-6.227e-08
13,1,5,17,-1.087e-07
13,1,5,18,6.999e-08
13,1,5,20,1.04e-07
13,1,6,6,-1.013e-06
13,1,6,7,-6.106e-07
13,1,6,8,-4.562e-07
13,1,6,9,-2.078e-07
13,1,6,10,-7.978e-08
13,1,6,11,-6.521e-08
13,1,6,13,-6.458e-08
13,1,6,16,-5.626e-08
13,1,6,17,-9.568e-08
13,1,6,18,5.811e-08
13,1,6,20,8.088e-08
13,1,7,7,-9.754e-07
13,1,7,8,-5.881e-07
13,1,7,9,-2.284e-07
13,1,7,10,-1.465e-07
13,1,7,11,-1.039e-07
13,1,7,12,-6.823e-08
13,1,7,13,-5.393e-08
13,1,8,8,-9.525e-07
13,1,8,9,-3.97e-07
13,1,8,10,-3.838e-07
13,1,8,11,-2.652e-07
13,1,8,12,-1.678e-07
13,1,8,13,-2.507e-07
13,1,8,14,-1.542e-07
13,1,8,15,-1.418e-07
13,1,8,16,-1.34e-07
13,1,8,17,-1.55e-07
13,1,8,20,6.013e-08
13,1,9,9,-7.076e-07
13,1,9,10,-1.815e-07
13,1,9,11,-8.336e-08
13,1,9,16,-7.592e-08
13,1,9,18,7.133e-08
13,1,9,20,8.932e-08
13,1,10,10,-7.211e-07
13,1,10,11,-3.233e-07
13,1,10,12,-1.672e-07
13,1,10,13,-2.594e-07
13,1,10,14,-1.734e-07
13,1,10,15,-1.337e-07
13,1,10,16,-8.591e-08
13,1,10,17,-7.576e-08
13,1,11,11,-8.333e-07
13,1,11,12,-4.104e-07
13,1,11,13,-3.688e-07
13,1,11,14,-2.236e-07
13,1,11,15,-1.747e-07
13,1,11,16,-1.478e-07
13,1,11,17,-1.363e-07
13,1,11,20,6.106e-08
13,1,12,12,-7.899e-07
13,1,12,13,-4.658e-07
13,1,12,14,-3.592e-07
13,1,12,15,-2.743e-07
13,1,12,16,-1.877e-07
13,1,12,17,-1.464e-07
13,1,12,18,-6.743e-08
13,1,12,19,-1.005e-07
13,1,12,21,-7.274e-08
13,1,13,13,-8.933e-07
13,1,13,14,-5.274e-07
13,1,13,15,-4.146e-07
13,1,13,16,-3.334e-07
13,1,13,17,-1.863e-07
13,1,13,18,-6.601e-08
13,1,13,19,-8.876e-08
13,1,14,14,-8.7e-07
13,1,14,15,-5.43e-07
13,1,14,16,-3.227e-07
13,1,14,17,-2.045e-07
13,1,14,20,6.984e-08
13,1,15,15,-8.803e-07
13,1,15,16,-6.39e-07
13,1,15,17,-3.651e-07
13,1,15,18,-2.216e-07
13,1,15,19,-1.423e-07
13,1,15,20,-8.402e-08
13,1,16,16,-1.056e-06
13,1,16,17,-6.977e-07
13,1,16,18,-4.271e-07
13,1,16,19,-2.787e-07
13,1,16,20,-1.889e-07
13,1,16,21,-1.339e-07
13,1,17,17,-1.048e-06
13,1,17,18,-5.634e-07
13,1,17,19,-3.683e-07
13,1,17,20,-1.912e-07
13,1,17,21,-1.837e-07
13,1,18,18,-8.43e-07
13,1,18,19,-4.831e-07
13,1,18,20,-2.218e-07
13,1,18,21,-1.983e-07
13,1,19,19,-8.405e-07
13,1,19,20,-2.692e-07
13,1,19,21,-1.556e-07
13,1,20,20,-6.851e-07
13,1,20,21,-2.292e-07
14,1,1,1,-9.547e-07
14,1,1,2,-6.629e-07
14,1,1,3,-4.528e-07
14,1,1,4,-2.664e-07
14,1,1,5,-2.107e-07
14,1,1,6,-1.819e-07
14,1,1,7,-1.646e-07
14,1,1,8,-1.04e-07
14,1,1,9,1.138e-07
14,1,1,10,1.127e-07
14,1,1,12,7.155e-08
14,1,1,18,5.2e-08
14,1,1,20,5.652e-08
14,1,2,2,-1.042e-06
14,1,2,3,-7.872e-07
14,1,2,4,-4.834e-07
14,1,2,5,-3.459e-07
14,1,2,6,-2.714e-07
14,1,2,7,-2.221e-07
14,1,2,8,-2.183e-07
14,1,2,9,-5.966e-08
14,1,2,13,-8.253e-08
14,1,2,14,-5.413e-08
14,1,2,16,-8.471e-08
14,1,2,17,-1.312e-07
14,1,2,18,-5.772e-08
14,1,2,19,-6.945e-08
14,1,3,3,-1.053e-06
14,1,3,4,-7.386e-07
14,1,3,5,-5.135e-07
14,1,3,6,-3.543e-07
14,1,3,7,-2.642e-07
14,1,3,8,-1.514e-07
14,1,3,18,1.2e-07
14,1,3,19,5.745e-08
14,1,3,20,9.193e-08
14,1,4,4,-1.027e-06
14,1,4,5,-9.582e-07
14,1,4,6,-6.44e-07
14,1,4,7,-4.985e-07
14,1,4,8,-3.345e-07
14,1,4,9,-8.196e-08
14,1,4,11,-8.88e-08
14,1,4,16,-6.271e-08
14,1,4,18,1.062e-07
14,1,4,20,8.373e-08
14,1,5,5,-1.203e-06
14,1,5,6,-8.737e-07
14,1,5,7,-4.787e-07
14,1,5,8,-4.105e-07
14,1,5,9,-3.866e-07
14,1,5,10,-2.03e-07
14,1,5,11,-1.729e-07
14,1,5,12,-1.176e-07
14,1,5,13,-1.227e-07
14,1,5,14,-6.314e-08
14,1,5,15,-7.579e-08
14,1,5,16,-8.871e-08
14,1,5,17,-1.23e-07
14,1,5,20,7.223e-08
14,1,6,6,-9.963e-07
14,1,6,7,-5.985e-07
14,1,6,8,-3.902e-07
14,1,6,9,-1.509e-07
14,1,6,10,-9.691e-08
14,1,6,11,-8.291e-08
14,1,6,13,-1.47e-07
14,1,6,14,-7.168e-08
14,1,6,15,-8.11e-08
14,1,6,16,-1.115e-07
14,1,6,17,-1.114e-07
14,1,6,18,-7.806e-08
14,1,6,19,-5.374e-08
14,1,7,7,-9.558e-07
14,1,7,8,-5.811e-07
14,1,7,9,-2.222e-07
14,1,7,10,-1.424e-07
14,1,7,11,-1.029e-07
14,1,7,12,-6.423e-08
14,1,7,13,-5.06e-08
14,1,8,8,-9.355e-07
14,1,8,9,-3.902e-07
14,1,8,10,-3.777e-07
14,1,8,11,-2.645e-07
14,1,8,12,-1.66e-07
14,1,8,13,-2.505e-07
14,1,8,14,-1.542e-07
14,1,8,15,-1.418e-07
14,1,8,16,-1.335e-07
14,1,8,17,-1.544e-07
14,1,8,20,5.96e-08
14,1,9,9,-6.895e-07
14,1,9,10,-1.735e-07
14,1,9,11,-7.352e-08
14,1,9,13,-1.099e-07
14,1,9,14,-8.55e-08
14,1,9,15,-5.227e-08
14,1,9,17,-1.238e-07
14,1,9,18,5.447e-08
14,1,9,19,5.157e-08
14,1,10,10,-7.039e-07
14,1,10,11,-3.146e-07
14,1,10,12,-1.624e-07
14,1,10,13,-2.567e-07
14,1,10,14,-1.732e-07
14,1,10,15,-1.334e-07
14,1,10,16,-8.545e-08
14,1,10,17,-7.57e-08
14,1,11,11,-8.158e-07
14,1,11,12,-4.058e-07
14,1,11,13,-3.707e-07
14,1,11,14,-2.291e-07
14,1,11,15,-1.838e-07
14,1,11,16,-1.298e-07
14,1,11,17,-1.426e-07
14,1,12,12,-7.724e-07
14,1,12,13,-4.577e-07
14,1,12,14,-3.536e-07
14,1,12,15,-2.687e-07
14,1,12,16,-1.886e-07
14,1,12,17,-1.403e-07
14,1,12,18,-6.163e-08
14,1,12,19,-9.354e-08
14,1,12,21,-6.709e-08
14,1,13,13,-8.769e-07
14,1,13,14,-5.198e-07
14,1,13,15,-4.09e-07
14,1,13,16,-3.312e-07
14,1,13,17,-1.833e-07
14,1,13,18,-6.417e-08
14,1,13,19,-8.645e-08
14,1,14,14,-8.53e-07
14,1,14,15,-5.349e-07
14,1,14,16,-3.175e-07
14,1,14,17,-2.023e-07
14,1,14,18,-1.276e-07
14,1,14,19,-1.0e-07
14,1,14,20,-5.092e-08
14,1,15,15,-8.644e-07
14,1,15,16,-6.3e-07
14,1,15,17,-3.643e-07
14,1,15,18,-2.195e-07
14,1,15,19,-1.433e-07
14,1,15,20,-8.13e-08
14,1,16,16,-1.038e-06
14,1,16,17,-6.917e-07
14,1,16,18,-4.256e-07
14,1,16,19,-2.806e-07
14,1,16,20,-1.921e-07
14,1,16,21,-1.374e-07
14,1,17,17,-1.029e-06
14,1,17,18,-5.557e-07
14,1,17,19,-3.65e-07
14,1,17,20,-1.869e-07
14,1,17,21,-1.804e-07
14,1,18,18,-8.258e-07
14,1,18,19,-4.759e-07
14,1,18,20,-2.154e-07
14,1,18,21,-1.942e-07
14,1,19,19,-8.236e-07
14,1,19,20,-2.616e-07
14,1,19,21,-1.51e-07
14,1,20,20,-6.678e-07
14,1,20,21,-2.207e-07
15,1,1,1,-9.383e-07
15,1,1,2,-6.559e-07
15,1,1,3,-4.493e-07
15,1,1,4,-2.635e-07
15,1,1,5,-2.091e-07
15,1,1,6,-1.8e-07
15,1,1,7,-1.627e-07
15,1,1,8,-1.023e-07
15,1,1,9,1.139e-07
15,1,1,10,1.131e-07
15,1,1,12,7.494e-08
15,1,1,18,5.241e-08
15,1,1,20,5.691e-08
15,1,2,2,-1.025e-06
15,1,2,3,-7.803e-07
15,1,2,4,-4.785e-07
15,1,2,5,-3.453e-07
15,1,2,6,-2.72e-07
15,1,2,7,-2.259e-07
15,1,2,8,-1.501e-07
15,1,2,9,-1.314e-07
15,1,2,13,-8.026e-08
15,1,2,16,-8.124e-08
15,1,2,20,5.365e-08
15,1,3,3,-1.037e-06
15,1,3,4,-7.302e-07
15,1,3,5,-5.11e-07
15,1,3,6,-3.555e-07
15,1,3,7,-2.741e-07
15,1,3,8,-1.429e-07
15,1,3,9,5.777e-08
15,1,3,10,5.193e-08
15,1,3,18,1.533e-07
15,1,3,19,8.769e-08
15,1,3,20,1.339e-07
15,1,4,4,-1.01e-06
15,1,4,5,-9.509e-07
15,1,4,6,-6.403e-07
15,1,4,7,-4.963e-07
15,1,4,8,-3.329e-07
15,1,4,9,-7.969e-08
15,1,4,11,-8.64e-08
15,1,4,16,-6.252e-08
15,1,4,18,1.057e-07
15,1,4,20,8.281e-08
15,1,5,5,-1.187e-06
15,1,5,6,-8.588e-07
15,1,5,7,-6.377e-07
15,1,5,8,-4.046e-07
15,1,5,9,-1.127e-07
15,1,5,10,-7.12e-08
15,1,5,11,-1.101e-07
15,1,5,16,-6.795e-08
15,1,6,6,-9.797e-07
15,1,6,7,-5.885e-07
15,1,6,8,-4.098e-07
15,1,6,9,-5.646e-08
15,1,6,10,7.128e-08
15,1,6,12,5.554e-08
15,1,6,16,-6.005e-08
15,1,6,18,7.923e-08
15,1,6,20,9.13e-08
15,1,7,7,-9.362e-07
15,1,7,8,-5.763e-07
15,1,7,9,-1.678e-07
15,1,7,16,-5.239e-08
15,1,7,18,5.665e-08
15,1,7,19,1.156e-07
15,1,7,20,1.138e-07
15,1,7,21,7.523e-08
15,1,8,8,-9.183e-07
15,1,8,9,-3.228e-07
15,1,8,10,-2.738e-07
15,1,8,11,-2.384e-07
15,1,8,12,-1.042e-07
15,1,8,13,-2.059e-07
15,1,8,14,-1.457e-07
15,1,8,15,-1.144e-07
15,1,8,16,-9.331e-08
15,1,8,17,-1.541e-07
15,1,9,9,-6.7e-07
15,1,9,10,-1.629e-07
15,1,9,11,-6.37e-08
15,1,9,13,-9.586e-08
15,1,9,14,-6.762e-08
15,1,9,16,-6.706e-08
15,1,10,10,-6.865e-07
15,1,10,11,-3.063e-07
15,1,10,12,-1.579e-07
15,1,10,13,-2.538e-07
15,1,10,14,-1.726e-07
15,1,10,15,-1.326e-07
15,1,10,16,-8.499e-08
15,1,10,17,-7.521e-08
15,1,11,11,-7.982e-07
15,1,11,12,-4.016e-07
15,1,11,13,-3.644e-07
15,1,11,14,-2.242e-07
15,1,11,15,-1.832e-07
15,1,11,16,-1.272e-07
15,1,11,17,-1.4e-07
15,1,12,12,-7.549e-07
15,1,12,13,-4.502e-07
15,1,12,14,-3.472e-07
15,1,12,15,-2.621e-07
15,1,12,16,-1.94e-07
15,1,12,17,-1.869e-07
15,1,13,13,-8.602e-07
15,1,13,14,-5.128e-07
15,1,13,15,-4.037e-07
15,1,13,16,-3.293e-07
15,1,13,17,-1.807e-07
15,1,13,18,-6.245e-08
15,1,13,19,-8.451e-08
15,1,14,14,-8.36e-07
15,1,14,15,-5.273e-07
15,1,14,16,-3.124e-07
15,1,14,17,-1.999e-07
15,1,14,18,-1.283e-07
15,1,14,19,-1.006e-07
15,1,14,20,-5.513e-08
15,1,15,15,-8.483e-07
15,1,15,16,-6.214e-07
15,1,15,17,-3.632e-07
15,1,15,18,-9.933e-08
15,1,15,19,-8.353e-08
15,1,15,21,-5.904e-08
15,1,16,16,-1.019e-06
15,1,16,17,-6.861e-07
15,1,16,18,-4.234e-07
15,1,16,19,-2.819e-07
15,1,16,20,-1.944e-07
15,1,16,21,-1.403e-07
15,1,17,17,-9.314e-07
15,1,17,18,-4.643e-07
15,1,17,19,-2.69e-07
15,1,17,20,-9.987e-08
15,1,17,21,-1.236e-07
15,1,18,18,-8.087e-07
15,1,18,19,-4.256e-07
15,1,18,20,-2.287e-07
15,1,18,21,-1.577e-07
15,1,19,19,-8.067e-07
15,1,19,20,-2.544e-07
15,1,19,21,-1.461e-07
15,1,20,20,-6.503e-07
15,1,20,21,-2.125e-07
16,1,1,1,-9.749e-07
16,1,1,2,-6.71e-07
16,1,1,3,-4.549e-07
16,1,1,4,-2.68e-07
16,1,1,5,-2.102e-07
16,1,1,6,-1.818e-07
16,1,1,7,-1.644e-07
16,1,1,8,-1.045e-07
16,1,1,9,1.143e-07
16,1,1,10,1.15e-07
16,1,1,12,7.102e-08
16,1,1,18,5.398e-08
16,1,1,20,5.827e-08
16,1,1,21,5.045e-08
16,1,2,2,-1.061e-06
16,1,2,3,-7.939e-07
16,1,2,4,-4.859e-07
16,1,2,5,-3.449e-07
16,1,2,6,-2.697e-07
